Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
0.0,0.0,3.7508282303183136,3.7510555347438443
1.0,0.0,3.7509050611048456,3.751956616940447
2.0,0.0,3.7508684500695564,3.750275447858195
4.0,0.5,3.735485375624982,3.750662698275019
6.0,0.5,3.734522773063166,3.751435730534659
8.0,0.5,3.733804246449523,3.750973814097675
10.0,0.5,3.7333114213470533,3.7503150241478616
12.0,0.5,3.7333130255744633,3.7503211298072814
14.0,0.5,3.733272215266307,3.7503141115914556
16.0,0.5,3.732345144700154,3.750387923977457
18.0,0.5,3.7324766417434256,3.75073753505414
20.0,0.5,3.7311001870609637,3.7501959895902037
22.0,0.5,3.731539150392288,3.7500955455552516
24.0,0.5,3.729630514623358,3.7493359405933426
26.0,0.5,3.7316391947943184,3.75010591807437
28.0,0.5,3.7299081929744435,3.7502043599598687
30.0,0.5,3.730220640273216,3.7506388456192035
32.0,0.5,3.7295029423432635,3.7494199481562225
34.0,0.5,3.7286671522890145,3.7501452679689136
36.0,0.5,3.728859808808224,3.750119963961646
38.0,0.5,3.7294884314788246,3.74991262125222
40.0,0.5,3.7289670684741294,3.7499414997718357
42.0,0.5,3.728692686591081,3.7499930309043394
44.0,0.5,3.7285042972441036,3.749610388250206
46.0,0.5,3.728586524021819,3.7502798197127802
48.0,0.5,3.727848863660973,3.7498853660430282
50.0,0.5,3.7280216899592653,3.7507832935882233
52.0,0.5,3.727217235870387,3.7494777426330956
54.0,0.5,3.7268194268975607,3.7490696383776196
56.0,0.5,3.7269717830872438,3.74931072415784
58.0,0.5,3.727707607527208,3.7491053722060084
60.0,0.5,3.7268930624023127,3.7490809337096347
62.0,0.5,3.7263779310691962,3.749958990476486
70.0,0.0,3.7431859577453928,3.750148052078629
78.0,0.0,3.744737323762969,3.7498919997658935
86.0,0.0,3.7457121755278138,3.749765533826542
94.0,0.0,3.74642684523307,3.7489261539015524
102.0,0.0,3.7463328546361603,3.7490643769491747
110.0,0.0,3.746365309461098,3.7492833012595583
118.0,0.0,3.747473693848319,3.750062877653308
126.0,0.0,3.746914660759901,3.749731682765239
134.0,0.0,3.7471387438112136,3.74882003658794
142.0,0.0,3.748281595254012,3.7490383837273296
150.0,0.0,3.7474432669868936,3.749658111358534
158.0,0.0,3.747716510691901,3.749017669562237
166.0,0.0,3.747795388498808,3.7494571990061556
174.0,0.0,3.7476379474555337,3.749518334671951
182.0,0.0,3.7488376150848652,3.74841649736523
190.0,0.0,3.74932845776162,3.7494732049843225
198.0,0.0,3.7478661599217333,3.7485528789643268
206.0,0.0,3.748999564590991,3.748624130003378
214.0,0.0,3.7479910728698296,3.7494879898648024
222.0,0.0,3.7485173463829446,3.7492635313611387
230.0,0.0,3.748784006074078,3.749354488258487
238.0,0.0,3.7479809096248347,3.7494705501698324
246.0,0.0,3.7481442213433787,3.7490945251147085
254.0,0.0,3.7487980849360683,3.749405778461314
262.0,0.0,3.748779530442323,3.7485295181754776
270.0,0.0,3.7485310722822986,3.749578993875804
278.0,0.0,3.748076086409625,3.750475636505969
286.0,0.0,3.7489606469182055,3.749672217290694
294.0,0.0,3.7488265966897196,3.7496104473569356
302.0,0.0,3.748947257007367,3.748744315801942
310.0,0.0,3.7480004267921854,3.7488410232072815
318.0,0.0,3.748268357597518,3.7498006490652376
326.0,0.0,3.748384440943767,3.749460185203128
334.0,0.0,3.7483971333385235,3.749608698340204
342.0,0.0,3.7483742087381646,3.7499886457317966
350.0,0.0,3.748417880156267,3.7498491040214055
358.0,0.0,3.7495438816166207,3.7492121098687177
366.0,0.0,3.748103007049614,3.749151024043536
374.0,0.0,3.748524869957997,3.749061360661848
382.0,0.0,3.749240805294613,3.7485857727462566
