Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
0.0,0.0,3.751502879660208,3.750142955248825
1.0,0.0,3.7507408175485972,3.7513822903899374
2.0,0.0,3.750920042698717,3.751908266330451
4.0,0.5,3.7353052792945918,3.7512451053776075
6.0,0.5,3.7341842215661156,3.750181848093425
8.0,0.5,3.733438118548123,3.7516624739894766
10.0,0.5,3.7339090914289805,3.751769991197755
12.0,0.5,3.7324419931570008,3.750653463866248
14.0,0.5,3.732170535365238,3.750963798085155
16.0,0.5,3.732225902729089,3.751930617322694
18.0,0.5,3.7316640531558187,3.750644845121048
20.0,0.5,3.731019017313361,3.750550772064022
22.0,0.5,3.730112536310427,3.751002503098402
24.0,0.5,3.730939169914696,3.750621374905048
26.0,0.5,3.7303259671402746,3.7501405106801515
28.0,0.5,3.7302360869075866,3.7494426272809718
30.0,0.5,3.7303785195113512,3.7499089109795474
32.0,0.5,3.729412293600333,3.7505186778759296
34.0,0.5,3.7292134475030965,3.7503285058753866
36.0,0.5,3.72966868968575,3.749149511769126
38.0,0.5,3.7290899867304756,3.7502126150137984
40.0,0.5,3.7284860351686056,3.749241899793956
42.0,0.5,3.7281166364072966,3.74962967034649
44.0,0.5,3.7279635207238946,3.749591589523955
46.0,0.5,3.726760619013785,3.7494603583846757
48.0,0.5,3.7277326031123317,3.7499865907777625
50.0,0.5,3.7281860580982946,3.7489994890142224
52.0,0.5,3.7282544003410796,3.750061267389418
54.0,0.5,3.728137836162529,3.7499679720222527
56.0,0.5,3.726601906032508,3.749463373552265
58.0,0.5,3.7269123828186994,3.749454942633491
60.0,0.5,3.7270854967470406,3.74961232054025
62.0,0.5,3.7274161322309083,3.7492558672871548
70.0,0.0,3.7436379381131832,3.748861838256879
78.0,0.0,3.7448761897825484,3.7491542777819
86.0,0.0,3.744382754943029,3.7486292059911763
94.0,0.0,3.7457235753830105,3.7499871055142737
102.0,0.0,3.7458857301293214,3.7494323973516543
110.0,0.0,3.747124259383362,3.74888143096476
118.0,0.0,3.747241791217412,3.749412123073619
126.0,0.0,3.7469613902368315,3.7496345377566414
134.0,0.0,3.747264210470378,3.749997504596064
142.0,0.0,3.746930401784344,3.749077615191156
150.0,0.0,3.7478756768352106,3.7501050517887555
158.0,0.0,3.747853183863721,3.7490307619969387
166.0,0.0,3.7474312560098775,3.749171020152151
174.0,0.0,3.747824859078155,3.7499237843069877
182.0,0.0,3.748127026253904,3.749688104949896
190.0,0.0,3.749570478910831,3.748938618757242
198.0,0.0,3.7481942679544638,3.749395599212648
206.0,0.0,3.748920992848066,3.74828590689719
214.0,0.0,3.7491553351992413,3.749551844475279
222.0,0.0,3.7489540685099136,3.749850426704208
230.0,0.0,3.7481885327822133,3.750151264901741
238.0,0.0,3.7492878244125833,3.750235671482677
246.0,0.0,3.748700842298147,3.749427016950061
254.0,0.0,3.749726921339263,3.749304415225951
262.0,0.0,3.747705057133227,3.7501327863369607
270.0,0.0,3.7482829946601672,3.749779196342359
278.0,0.0,3.749428394970295,3.748783003539016
286.0,0.0,3.7488900061340016,3.749577183085956
294.0,0.0,3.748139072094389,3.7489461166914566
302.0,0.0,3.749297202138268,3.749023621309038
310.0,0.0,3.7493796997526583,3.7496211546164577
318.0,0.0,3.7483109491255546,3.7491887130582606
326.0,0.0,3.748992597100957,3.750374669640824
334.0,0.0,3.749269199003321,3.7491595096296053
342.0,0.0,3.7487369193232274,3.749313599697707
350.0,0.0,3.749014106448912,3.748881481457145
358.0,0.0,3.7490989191920603,3.748453363758627
366.0,0.0,3.748925489787671,3.74925469191253
374.0,0.0,3.749108801276703,3.749380656099057
382.0,0.0,3.74838551077184,3.7496830584677574
390.0,0.0,3.749354435529256,3.7494671190301094
398.0,0.0,3.7488746919800113,3.748648455604642
406.0,0.0,3.748407476065479,3.750058456837026
414.0,0.0,3.7487825241807053,3.7478518040234303
422.0,0.0,3.7491892736490415,3.7485874472236063
430.0,0.0,3.7477885560015625,3.7490800242151905
438.0,0.0,3.748207843041467,3.74997984310716
446.0,0.0,3.7478966842390764,3.748943942730389
454.0,0.0,3.7489157752765427,3.7487549015386548
462.0,0.0,3.749394499045058,3.7498176544900637
470.0,0.0,3.749015089253135,3.7495480340345138
478.0,0.0,3.748370522809468,3.748860835995423
486.0,0.0,3.7493893986303584,3.749516629922425
494.0,0.0,3.7489831409327947,3.7486618943261107
502.0,0.0,3.7496954596413605,3.7498318523845935
510.0,0.0,3.749233898007385,3.749503184683298
518.0,0.0,3.7492156206931826,3.749626820065218
526.0,0.0,3.7495375132029904,3.74909294846721
534.0,0.0,3.7495133184095026,3.7497428663007297
542.0,0.0,3.748581769953545,3.7501024518948785
550.0,0.0,3.7492723336488623,3.748976866088815
558.0,0.0,3.749093085619288,3.7486634312785805
566.0,0.0,3.749985989190858,3.748814067695547
574.0,0.0,3.7491877996010596,3.7490508032874765
582.0,0.0,3.7496093678944757,3.749530777698286
590.0,0.0,3.748896385036871,3.750097236099755
598.0,0.0,3.7493786443571686,3.7502124544433544
606.0,0.0,3.749074550930934,3.7489905929091507
614.0,0.0,3.748800031301658,3.7485933861690435
622.0,0.0,3.7489785821367216,3.7499864304359605
630.0,0.0,3.748859144324923,3.7500263578909516
638.0,0.0,3.7492980426744356,3.749915734371841
646.0,0.0,3.749219861055843,3.7496132975178473
654.0,0.0,3.748619703592003,3.7487617405923754
662.0,0.0,3.7492019147316227,3.749642418347529
664.0,-0.5,3.765397605345175,3.749795895482944
666.0,-0.5,3.7664673239063937,3.7491354778138133
668.0,-0.5,3.7663313159539773,3.749995609675876
670.0,-0.5,3.7668536095544813,3.7486365658969545
672.0,-0.5,3.7677822296738674,3.7494715542660444
674.0,-0.5,3.767783528178851,3.7497684646608493
676.0,-0.5,3.768650650892393,3.7491138727173148
678.0,-0.5,3.768893975425913,3.749858953733383
680.0,-0.5,3.7687900787094475,3.7495504966596416
682.0,-0.5,3.7691974341133503,3.7499246510820985
684.0,-0.5,3.769576862728325,3.7490087731653197
686.0,-0.5,3.769988002263912,3.7496193029557428
688.0,-0.5,3.7702828340939023,3.750554419745652
690.0,-0.5,3.7709587458902636,3.750317036122506
692.0,-0.5,3.7709579833484823,3.749818014097271
694.0,-0.5,3.770707330302822,3.7500486284775922
696.0,-0.5,3.771624155583037,3.750783654855833
698.0,-0.5,3.7715290030989723,3.750471643127406
700.0,-0.5,3.7715575405116186,3.7499240897634327
702.0,-0.5,3.771709395863161,3.7497307202393446
704.0,-0.5,3.7723033793981555,3.7508884902949364
706.0,-0.5,3.7724497787419233,3.750736723253764
708.0,-0.5,3.7729543999600508,3.7503801725959014
710.0,-0.5,3.7723107887827774,3.7511347559244377
712.0,-0.5,3.772990027645215,3.7506809559772356
714.0,-0.5,3.773025358098995,3.7515525513316295
716.0,-0.5,3.7742294675118906,3.749675844603609
718.0,-0.5,3.774044804945188,3.7514360499748585
720.0,-0.5,3.7734091671180234,3.7517389137997896
722.0,-0.5,3.7739605309061197,3.751201668403796
730.0,0.0,3.7568422005770543,3.750916271204087
738.0,0.0,3.7550665195540147,3.7508099601281955
746.0,0.0,3.7550157236851014,3.7512318286821342
754.0,0.0,3.7544309086915217,3.7510196100389157
762.0,0.0,3.7538392977271466,3.750386598097139
770.0,0.0,3.7535118285221296,3.7508511954387154
778.0,0.0,3.752895141192708,3.750518266937645
786.0,0.0,3.7529013422463207,3.751470782167395
794.0,0.0,3.7529543721989027,3.751015599862745
802.0,0.0,3.7518594883069314,3.750326320346518
810.0,0.0,3.752927929106915,3.750373387585557
818.0,0.0,3.7519322319837016,3.7509489326674594
826.0,0.0,3.752746104443235,3.7508924244823962
834.0,0.0,3.752488331591101,3.750847896902591
842.0,0.0,3.752000390789533,3.751063390284579
850.0,0.0,3.752319911118183,3.750419819384852
858.0,0.0,3.7512362638186256,3.7513112508525315
866.0,0.0,3.751403120312275,3.7500221787787305
874.0,0.0,3.7505025485263324,3.749951372151684
882.0,0.0,3.7513099280729842,3.7502940341933138
890.0,0.0,3.7517325185773456,3.7515282813042616
898.0,0.0,3.751631262663168,3.750189749784745
906.0,0.0,3.7515849054536297,3.751364861043077
914.0,0.0,3.7508717819122355,3.750493806270522
922.0,0.0,3.7515372928521136,3.7511165220960185
930.0,0.0,3.7514757262388163,3.751062947302066
